,words,count
192,некаква,21
193,никогаш,20
194,земја,20
195,надеж,20
196,вас,20
197,та,20
198,твоите,20
199,барем,20
200,допир,20
201,нашата,20
202,иако,20
203,која,20
204,крајот,20
205,друг,19
206,ноќта,19
207,сака,19
208,околу,19
209,мрак,19
210,гледа,19
211,полека,19
212,надвор,19
213,оној,19
214,заради,19
215,знаеш,19
216,секоја,19
217,ој,18
218,поле,18
219,две,18
220,денот,18
221,река,18
222,смрт,18
223,моето,18
224,чекор,18
225,два,18
226,секогаш,18
227,ветрот,18
228,друго,18
229,боже,18
230,некогаш,18
231,моите,18
232,одам,17
233,некаде,17
234,шум,17
235,остана,17
236,жал,17
237,светов,17
238,вик,17
239,слуша,17
240,чини,17
241,зад,17
242,народ,17
243,рацете,17
244,луѓе,17
245,каква,17
246,можеш,17
247,при,17
248,макар,17
249,самата,17
250,право,17
251,мина,16
252,други,16
253,ред,16
254,оди,16
255,денеска,16
256,страв,16
257,камен,16
258,вечер,16
259,мисли,16
260,двете,16
261,долу,16
262,ах,16
263,повеќе,16
264,зборови,16
265,негде,16
266,чудно,15
267,станува,15
268,цел,15
269,види,15
270,радост,15
271,крева,15
272,бев,15
273,татко,15
274,тешко,15
275,роден,15
276,ви,15
277,таква,15
278,преку,15
279,биди,15
280,назад,15
281,ли,15
282,мракот,15
283,самиот,15
284,нашиот,15
285,видам,14
286,чело,14
287,збогум,14
288,зори,14
289,мостот,14
290,сокол,14
291,патот,14
292,убавина,14
293,езерото,14
294,таков,14
295,веднаш,14
296,кои,14
297,свеста,14
298,она,14
299,жени,14
300,срцето,13
301,песната,13
302,ноќе,13
303,бидам,13
304,нова,13
305,гроб,13
306,долго,13
307,ужас,13
308,мине,13
309,падна,13
310,лика,13
311,сетам,13
312,реков,13
313,смеа,13
314,здив,13
315,усни,13
316,жив,13
317,кажи,13
318,утре,13
319,доста,13
320,дојде,13
321,твоето,13
322,студена,13
323,своја,13
324,темницата,13
325,друга,13
326,убаво,13
327,тело,13
328,најпосле,13
329,тетин,13
330,темен,12
331,село,12
332,дните,12
333,трага,12
334,три,12
335,година,12
336,град,12
337,јасна,12
338,после,12
339,значи,12
340,мрачен,12
341,гласи,12
342,нивната,12
343,браќа,12
344,птица,12
345,утро,12
346,тече,12
347,поарно,12
348,тишина,12
349,младоста,12
350,умот,12
351,рече,12
352,даде,12
353,оние,12
354,љубовта,12
355,себеси,12
356,полноќ,11
357,мртов,11
358,гори,11
359,син,11
360,млад,11
361,светот,11
362,повик,11
363,стане,11
364,ете,11
365,првпат,11
366,мое,11
367,мајко,11
368,стара,11
369,црна,11
370,прв,11
371,земи,11
372,пее,11
373,шепот,11
374,јасно,11
375,темно,11
376,водје,11
377,срцево,11
378,жена,11
379,мислата,11
380,тагата,11
381,утеха,11
382,жива,11
383,роди,11
384,води,11
385,заtворницаtа,11
386,друgачкаtа,11
387,гласот,11
388,порив,11
389,погледот,11
390,добро,11
391,судбина,11
392,можат,11
393,заправо,11
394,порака,11
395,потоа,11
396,крепи,11
397,целиот,11
398,понекогаш,11
